,ImageId,PetID,pixel_mean,blur_mean,pixel_min,blur_min,pixel_max,blur_max,pixel_sum,blur_sum
29,fd71f9fb4-5.jpg,fd71f9fb4,120000.0,1141.532136521488,120000,823.3304042215972,120000,1375.1880123988888,840000,7990.724955650416
30,a437cc78c-2.jpg,a437cc78c,120000.0,79.59150194909725,120000,70.20508970659724,120000,88.97791419159725,240000,159.1830038981945
31,ee2c40165-1.jpg,ee2c40165,130080.0,1294.6207169806637,130080,923.860129439162,130080,1665.3813045221652,260160,2589.2414339613274
32,8705145ca-7.jpg,8705145ca,116800.0,1319.340029375116,88000,623.1198931100001,120000,2332.24061262345,1168000,13193.40029375116
33,ac384792b-3.jpg,ac384792b,119016.33333333333,241.56806506699556,106000,103.54199168956924,131600,341.75555546922806,714098,1449.4083904019733
34,a42c62fc0-1.jpg,a42c62fc0,409600.0,932.8529831209631,409600,202.0922039602697,409600,2127.1841869985524,1638400,3731.4119324838525
35,015c75c9e-3.jpg,015c75c9e,129600.0,485.6237957070147,129600,250.95697562276135,129600,923.8485325202308,388800,1456.871387121044
36,d0b337200-3.jpg,d0b337200,172800.0,421.5520091992791,172800,245.04211158680022,172800,542.8818083083835,518400,1264.6560275978372
37,48f20f515-1.jpg,48f20f515,262400.0,301.2322630956645,172800,70.41919111033414,307200,730.5037007767994,787200,903.6967892869935
38,c1a9d98fb-5.jpg,c1a9d98fb,291388.23529411765,1132.3220188159967,172800,375.10454975890053,307200,2133.2567603281236,4953600,19249.474319871944
39,4cc05c35d-1.jpg,4cc05c35d,264975.0,767.3924407652657,73080,361.4971772036129,307200,2737.73235912073,2119800,6139.139526122126
40,8f5d6ee4f-2.jpg,8f5d6ee4f,160000.0,1970.3794137218752,160000,671.9144055935938,160000,3726.8310499755867,800000,9851.897068609376
41,3d985e1bf-4.jpg,3d985e1bf,120000.0,1240.5003801626667,120000,350.2012362482639,120000,4075.438092174375,600000,6202.501900813333
42,cc492b6b5-4.jpg,cc492b6b5,164160.0,2227.3947424248126,129600,921.2979533173656,172800,5314.652214350646,820800,11136.973712124063
43,063d8c58b-2.jpg,063d8c58b,110309.625,949.1732665860674,66677,111.73494194024676,119600,3094.4082018595295,1764954,15186.772265377078
44,aea876483-4.jpg,aea876483,172800.0,279.8901348571431,172800,179.09761060873063,172800,363.79303979539077,1209600,1959.2309440000015
45,4c2f127c7-1.jpg,4c2f127c7,229498.45,552.4305924923608,130080,13.635728986178313,400640,1930.5864435209744,4589969,11048.611849847215
46,d1bfba974-2.jpg,d1bfba974,177360.0,224.64903679997093,166080,195.53887166230058,188640,253.75920193764128,354720,449.29807359994186
47,50e061767-6.jpg,50e061767,64698.0,2278.883868022721,46540,1494.9920530862603,70400,3638.3143418306145,646980,22788.83868022721
48,088216e81-3.jpg,088216e81,90400.0,2065.5420984817356,90400,97.87728049267267,90400,4997.17599839406,361600,8262.168393926942
49,7e250a5f1-12.jpg,7e250a5f1,94303.61111111111,454.5369612823722,49344,237.22298167662257,129200,1061.3158090299332,1697465,8181.6653030827
50,22f6c0ac6-2.jpg,22f6c0ac6,96219.23076923077,395.87100058414774,16950,39.73193363083334,120000,3016.222772847434,1250850,5146.323007593921
51,59b224cc9-5.jpg,59b224cc9,120000.0,321.7137606322685,120000,112.39404095826386,120000,751.47507975,720000,1930.2825637936107
52,b8acb4269-1.jpg,b8acb4269,120000.0,320.4574100419048,120000,92.44047536659721,120000,766.0181412266667,840000,2243.2018702933333
53,09f75d8e1-3.jpg,09f75d8e1,120000.0,577.9056686515539,120000,222.57921819659722,120000,1237.3462828582642,960000,4623.245349212431
54,3757e3734-1.jpg,3757e3734,129600.0,2059.381792667848,129600,1946.9640088696467,129600,2171.799576466049,259200,4118.763585335696
55,2f4eb5847-1.jpg,2f4eb5847,268720.0,780.3658240828377,136800,534.8144566379932,400640,1025.917191527682,537440,1560.7316481656753
56,417c109aa-17.jpg,417c109aa,172800.0,1626.4302257056684,172800,292.1870443329904,172800,6190.841491521857,3628800,34155.034739819035
57,400c2ccab-1.jpg,400c2ccab,129600.0,2690.273314755739,129600,575.0652960599923,129600,3395.342654320988,518400,10761.093259022957
58,58805776d-6.jpg,58805776d,104285.71428571429,1177.2079730661171,90000,127.64337493283952,160000,4742.784656426666,730000,8240.45581146282
59,83dff4077-1.jpg,83dff4077,120000.0,243.73205512815284,120000,68.74711933222223,120000,427.676249783264,600000,1218.6602756407642
60,234b2a6b6-2.jpg,234b2a6b6,172800.0,3937.337409102775,172800,2982.9077303401154,172800,4715.534867900028,864000,19686.687045513874
61,61c5987cd-17.jpg,61c5987cd,116824.0,1518.3776267658268,67500,351.94189203326385,145600,3409.121674458264,2920600,37959.44066914567
62,a662f1d7e-1.jpg,a662f1d7e,106800.0,2466.614819668883,106800,2466.614819668883,106800,2466.614819668883,106800,2466.614819668883
63,98c265a0f-4.jpg,98c265a0f,273600.0,353.8160620612183,172800,190.0496975747744,307200,551.5236466626747,1094400,1415.2642482448732
64,039509c40-3.jpg,039509c40,118800.0,2375.0955013071125,115200,171.793557984375,120000,4194.3899745555545,475200,9500.38200522845
65,ab38d8710-2.jpg,ab38d8710,205200.0,161.25821331677378,129600,105.11702246063611,230400,258.3273327112268,820800,645.0328532670951
66,7cd55a3dc-1.jpg,7cd55a3dc,120000.0,6222.104600744376,120000,6222.104600744376,120000,6222.104600744376,120000,6222.104600744376
67,b022c1924-1.jpg,b022c1924,120000.0,177.4281413027639,120000,58.04084149972222,120000,669.8033923733334,1200000,1774.2814130276388
68,7e8c5d816-5.jpg,7e8c5d816,244800.0,496.78314559987285,129600,180.11185102285282,307200,989.7420473414105,1224000,2483.915727999364
69,82db604c8-3.jpg,82db604c8,182880.0,832.1975205105964,156000,643.0637085716224,220800,1147.0849409241027,914400,4160.987602552982
70,ed8703dd2-1.jpg,ed8703dd2,120000.0,149.55940285818056,120000,40.79303185666667,120000,429.8414770655555,600000,747.7970142909028
71,d181cbafa-3.jpg,d181cbafa,280320.0,284.92766943750365,172800,127.75042615762285,307200,482.9357758964433,1401600,1424.6383471875183
72,2608428d8-4.jpg,2608428d8,106800.0,691.3128457648841,106800,418.15854796313243,106800,1124.3949330463854,427200,2765.2513830595362
73,f9e4762d2-3.jpg,f9e4762d2,121684.09090909091,554.5887383622517,109200,155.47138302908937,156400,1623.4888862249304,1338525,6100.476121984768
74,4a02b467d-1.jpg,4a02b467d,120000.0,76.3963621811574,120000,40.26434965972222,120000,167.03004915972224,1080000,687.5672596304166
75,611045510-4.jpg,611045510,243808.0,709.3148801045048,161280,499.16987576234243,396800,1012.0376553788382,1219040,3546.5744005225242
76,e89b02af3-4.jpg,e89b02af3,120000.0,85.53531360652778,120000,30.542799853055556,120000,122.76501187326386,600000,427.6765680326389
77,e932a94c6-1.jpg,e932a94c6,172800.0,1384.009211751246,172800,1138.0663323815531,172800,1560.636567683919,518400,4152.0276352537385
78,220e9aa26-2.jpg,220e9aa26,206400.0,682.5931098085125,172800,365.42884780039003,307200,1360.8166572337966,825600,2730.37243923405
79,d6691251b-1.jpg,d6691251b,120000.0,762.0354436761805,120000,222.58225849972226,120000,1586.7564739455554,360000,2286.1063310285417
80,0819ac2f6-2.jpg,0819ac2f6,120000.0,2603.0323479938543,120000,2404.6563436433335,120000,2801.4083523443755,240000,5206.064695987709
81,d3ff1ea74-3.jpg,d3ff1ea74,120000.0,1292.1274186155094,120000,397.8112697482639,120000,2549.2191160582643,360000,3876.382255846528
82,c763f19ef-12.jpg,c763f19ef,315076.92307692306,1005.022435965491,307200,218.11282763667637,409600,2683.432817123371,4096000,13065.291667551382
83,335f2c11b-5.jpg,335f2c11b,119600.0,1022.8667178761169,119600,34.54621214744521,119600,4037.717653130208,1435200,12274.400614513403
84,cf68421ff-2.jpg,cf68421ff,272000.0,119.28458015413563,272000,85.26009535076503,272000,153.14318867452417,1904000,834.9920610789494
85,a06a2ee4e-7.jpg,a06a2ee4e,180120.0,2115.512914606078,119200,1414.947389981747,307200,3727.9611058424202,1801200,21155.129146060783
86,044548f89-3.jpg,044548f89,265600.0,577.6692882757484,172800,261.6317525558074,409600,717.3150390475988,1062400,2310.6771531029935
87,751412a89-5.jpg,751412a89,121660.625,2512.127543442119,108000,252.74015353058223,135600,3590.392079001843,973285,20097.020347536953
88,c82f54ef6-1.jpg,c82f54ef6,120000.0,135.92924331402776,120000,103.91984821659722,120000,155.30728377993054,360000,407.7877299420833
89,c947d8169-1.jpg,c947d8169,151544.5,1601.253380910227,129809,551.3476886814045,173280,2651.1590731390493,303089,3202.506761820454
90,8abd212c6-8.jpg,8abd212c6,106400.0,557.3284666992118,106400,87.59526300207756,106400,1138.4837111551494,957600,5015.956200292907
91,6c48c9154-1.jpg,6c48c9154,129600.0,448.5270588970336,129600,448.5270588970336,129600,448.5270588970336,129600,448.5270588970336
92,ef086278a-3.jpg,ef086278a,217600.0,522.0348247149676,172800,258.15182587331134,307200,897.5405789975766,652800,1566.1044741449027
93,f5c803412-5.jpg,f5c803412,119871.42857142857,911.1201855816896,89775,94.29214931937503,160000,2301.2265033193744,839100,6377.841299071827
94,70c30b53f-4.jpg,70c30b53f,120000.0,3444.547318540416,120000,1104.5386638263888,120000,5224.754584798889,480000,13778.189274161665
95,f296a9ee2-1.jpg,f296a9ee2,120000.0,1695.801873692361,120000,849.5522567999307,120000,2506.436080033055,600000,8479.009368461804
96,90dc0d83f-1.jpg,90dc0d83f,83032.0,428.74359205004396,73790,200.09456189068356,120000,1012.7981078332544,415160,2143.7179602502197
97,3a8f89229-1.jpg,3a8f89229,273280.0,65.83518293602688,273280,34.091096721628006,273280,115.3571425871446,1093120,263.34073174410753
98,f2eb9530d-5.jpg,f2eb9530d,112214.28571428571,1070.944865782553,67500,591.5698177064573,120000,1558.737677206561,785500,7496.614060477871
99,edeab1cc8-1.jpg,edeab1cc8,173600.0,486.0739973986171,129600,190.0273206363798,307200,827.045993277258,1041600,2916.4439843917025
100,bdb0f50e0-1.jpg,bdb0f50e0,136600.0,316.52496441586084,120000,241.4430379567912,153200,391.6068908749305,273200,633.0499288317217
101,5a358b56f-5.jpg,5a358b56f,201600.0,4433.226004547237,172800,168.81998759989798,230400,9079.28292884945,1209600,26599.35602728342
102,29a08292f-4.jpg,29a08292f,221672.72727272726,1127.2045778335596,172800,179.7469406572024,307200,2221.4544704097207,2438400,12399.250356169156
103,9eb70b7c4-2.jpg,9eb70b7c4,130080.0,414.7846564143853,130080,238.47559784171986,130080,759.8968608701176,390240,1244.353969243156
104,8bac2d757-1.jpg,8bac2d757,172800.0,3881.168532893266,172800,315.82423634138695,172800,6097.789126400911,518400,11643.505598679798
105,231ad764f-2.jpg,231ad764f,119600.0,1217.7541129564306,119600,320.2773120109814,119600,2171.2401576262428,837200,8524.278790695014
106,f393a9d26-4.jpg,f393a9d26,158237.2,842.0779063316429,47585,118.27247524863539,230040,2352.4363751967458,791186,4210.389531658215
107,f3082fa97-4.jpg,f3082fa97,122857.14285714286,1201.4791472916665,120000,402.84694090104165,160000,1996.2388817965975,1720000,16820.708062083333
108,3feae3fb7-5.jpg,3feae3fb7,120000.0,299.98925821623016,120000,168.36068333305556,120000,535.5656594827084,840000,2099.924807513611
109,6d1d7bcd8-4.jpg,6d1d7bcd8,120000.0,244.47633222591668,120000,201.3290445549306,120000,294.8205629930556,600000,1222.3816611295833
110,5ea1f2c39-5.jpg,5ea1f2c39,119920.0,408.33606122712706,119600,334.7135465330555,120000,437.72788021222215,599600,2041.6803061356354
111,c1ba2169b-2.jpg,c1ba2169b,120000.0,136.39217291067706,120000,44.849674373263895,120000,520.8899644433334,960000,1091.1373832854165
112,880d3c594-2.jpg,880d3c594,120000.0,565.8108463214064,120000,126.29827627493056,120000,868.7708486041666,960000,4526.486770571251
113,94f9f7789-1.jpg,94f9f7789,160000.0,1493.9675819766212,160000,20.778947111093753,160000,2967.1562168421488,320000,2987.9351639532424
114,82ea3883e-5.jpg,82ea3883e,181020.0,2287.4596808025117,129600,199.00704898885803,232254,9173.330790570642,1629180,20587.137127222606
115,6d7d7753c-5.jpg,6d7d7753c,120000.0,802.2650144016254,120000,146.09514551972225,120000,2241.5902306108337,2640000,17649.83031683576
116,af843bbce-11.jpg,af843bbce,247470.76923076922,3450.3960995489315,172800,139.0652078670214,409600,8332.794258554637,3217120,44855.14929413611
117,c0677007e-3.jpg,c0677007e,120000.0,88.11645321000867,120000,37.95324682493056,120000,215.7959097322222,960000,704.9316256800694
118,6c7c5555f-10.jpg,6c7c5555f,111357.81818181818,679.6554849599374,42436,104.67140815585131,159200,2255.9647718306173,1224936,7476.210334559311
119,ee4cb45ea-1.jpg,ee4cb45ea,120000.0,135.5268807642639,120000,108.8995496975,120000,185.40193257770832,600000,677.6344038213194
120,5da6b63bc-1.jpg,5da6b63bc,159672.0,842.5661341896906,73080,331.10891500387197,307200,1223.3199824636106,798360,4212.830670948453
121,cc08b4198-4.jpg,cc08b4198,409600.0,288.24961958878936,409600,162.11240704193116,409600,404.66819578003305,1638400,1152.9984783551574
122,ae5059b40-6.jpg,ae5059b40,113400.0,473.28702384891426,106800,87.7316855088969,120000,1539.4927493599998,1360800,5679.444286186971
123,8cd1d06ab-2.jpg,8cd1d06ab,197672.66666666666,12809.206360648112,156240,9949.058461449102,266412,17513.47940311461,593018,38427.619081944336
124,c924a03e8-2.jpg,c924a03e8,216436.36363636365,4200.226144281755,129600,669.0297789706761,307200,8183.185983924361,2380800,46202.48758709931
125,68a603bc3-3.jpg,68a603bc3,248000.0,1826.542732069999,129600,432.69306520996093,307200,4494.018024347469,744000,5479.6281962099965
126,2fd882044-2.jpg,2fd882044,236274.0,1170.7914844677887,116288,132.6301036408878,380800,3208.2614541606363,2362740,11707.914844677887
127,ca587cb42-3.jpg,ca587cb42,273600.0,916.058925061975,172800,114.1934563259125,307200,1957.8343723372454,1094400,3664.2357002479
128,d8c6c546e-10.jpg,d8c6c546e,119148.0,292.9538952937514,112000,141.5548831751742,128079,571.6945308582639,1191480,2929.538952937514
129,f2816bd92-16.jpg,f2816bd92,148770.0,2505.6956042621587,129330,366.47281644369906,172800,7921.564132762366,2677860,45102.52087671885
130,784e466b1-4.jpg,784e466b1,172800.0,2991.4519290426038,172800,882.5018007196286,172800,6435.105456749903,691200,11965.807716170415
131,69a1c3147-6.jpg,69a1c3147,171143.16666666666,992.4086986212052,146880,287.30561921212575,193920,4055.6535266877113,1026859,5954.452191727231
132,a9fb31e59-1.jpg,a9fb31e59,120000.0,1611.3912991191319,120000,409.23600169749994,120000,2795.949306886389,480000,6445.5651964765275
133,b497fb8eb-2.jpg,b497fb8eb,114900.0,132.03901037962805,106400,26.556199582222224,120000,234.2174457317224,919200,1056.3120830370244
134,2fcbb6376-4.jpg,2fcbb6376,267760.0909090909,313.3362767212048,179520,65.94954939303045,352640,1469.4748494335745,2945361,3446.699043933253
135,b5aa74c6a-5.jpg,b5aa74c6a,240000.0,581.3239691907315,172800,115.63522681564937,307200,1001.610287042194,3840000,9301.183507051705
136,c444c2936-2.jpg,c444c2936,307200.0,687.2854086271215,307200,606.5028213151296,307200,792.2914590097639,921600,2061.8562258813645
137,ef0822572-1.jpg,ef0822572,120800.0,1078.426331595857,108800,610.0722103425633,133600,1895.820113733966,362400,3235.278994787571
138,91c2159dd-1.jpg,91c2159dd,152016.0,664.2013836649866,96048,435.87680870218156,230400,844.7940260316047,456048,1992.6041509949598
139,85078bc71-1.jpg,85078bc71,153600.0,480.3487803239186,153600,480.3487803239186,153600,480.3487803239186,307200,960.6975606478372
140,a426fc504-1.jpg,a426fc504,120000.0,182.6409768314881,120000,34.874792911041666,120000,854.57482199,840000,1278.4868378204167
141,9d70a0499-1.jpg,9d70a0499,172800.0,809.6633061677157,172800,809.6633061677157,172800,809.6633061677157,172800,809.6633061677157
142,cd7ee75c5-6.jpg,cd7ee75c5,120000.0,381.8087821572685,120000,161.9315151863889,120000,811.8050904827084,720000,2290.852692943611
143,4fcd7cfe0-3.jpg,4fcd7cfe0,118640.0,3579.5093465376135,113200,2920.0943571597218,120000,4284.4161998749305,593200,17897.546732688068
144,bdab91b8c-11.jpg,bdab91b8c,230325.7857142857,394.6464756117287,171961,77.19613226761795,307840,1089.4796941523798,3224561,5525.0506585642015
145,4b5532afb-2.jpg,4b5532afb,240000.0,522.3343476419514,172800,374.57860161377585,307200,670.090093670127,480000,1044.6686952839027
146,f7b84bc3b-2.jpg,f7b84bc3b,90000.0,1214.8113953598765,90000,601.2355367346914,90000,1828.3872539850615,180000,2429.622790719753
147,c8e2a9092-2.jpg,c8e2a9092,172800.0,628.327339135106,172800,502.2532901148836,172800,754.4013881553283,345600,1256.654678270212
148,ae0bc846b-2.jpg,ae0bc846b,120000.0,1933.9924123715766,120000,998.6706765215973,120000,3447.924889099722,1200000,19339.924123715766
149,c5756030f-4.jpg,c5756030f,120000.0,2250.827013756625,120000,1450.1636236882637,120000,3180.5912104965973,600000,11254.135068783125
150,45e750d0d-10.jpg,45e750d0d,106733.4,168.62436396290173,106134,62.91766804617471,106800,366.5896539154008,1067334,1686.2436396290173
151,c9e86cf3c-4.jpg,c9e86cf3c,116950.0,1108.5481120450315,95600,155.66059993750002,120000,3870.577324999931,935600,8868.384896360252
152,ee4acef8d-15.jpg,ee4acef8d,121494.73684210527,720.9085048077781,120000,81.91923578604167,148400,1613.8473073465973,2308400,13697.261591347784
153,9b53610ea-13.jpg,9b53610ea,189600.0,1745.3253034015058,172800,542.7472620149293,307200,7930.361997414652,3033600,27925.204854424093
154,c03fe7452-4.jpg,c03fe7452,120000.0,190.8652111353993,120000,45.2444279663889,120000,537.1478808263888,480000,763.4608445415972
155,e3b6b7d2e-9.jpg,e3b6b7d2e,129809.0,656.512106897672,129809,308.69722494136835,129809,1348.7830151040769,1817326,9191.169496567407
156,758a6def9-1.jpg,758a6def9,120400.0,200.06137674391013,120400,200.06137674391013,120400,200.06137674391013,120400,200.06137674391013
157,f4813ff89-1.jpg,f4813ff89,120000.0,74.71882420493054,120000,74.71882420493054,120000,74.71882420493054,120000,74.71882420493054
158,e0e241d57-10.jpg,e0e241d57,208098.72727272726,1751.7236367661471,103464,183.07145634460275,344320,6921.994605313609,2289086,19268.96000442762
159,902624c4b-1.jpg,902624c4b,122000.0,2053.8953686951054,110000,1257.8625416415975,140000,3097.96998880493,610000,10269.476843475528
161,0db65104a-4.jpg,0db65104a,123520.0,169.57951607507647,94400,74.93496877514026,146400,302.8097660402003,617600,847.8975803753824
162,f05dae9bb-1.jpg,f05dae9bb,272148.0,834.4559141825193,202044,207.78505461386925,307200,1962.5127081500584,816444,2503.367742547558
163,6d1c281f9-9.jpg,6d1c281f9,264192.0,213.0793491559673,172800,65.9324609266493,307200,726.5148880687572,6604800,5326.983728899182
164,b4475834d-1.jpg,b4475834d,120000.0,113.57274316652776,120000,108.63123553993056,120000,119.75144013326387,360000,340.7182294995833
165,f3452afa7-3.jpg,f3452afa7,119600.0,1009.5007339551221,119600,820.5155667721838,119600,1297.5539909855593,478400,4038.0029358204883
166,0cd8ca49f-3.jpg,0cd8ca49f,85000.0,1106.329056500386,67500,475.9080737578052,120000,1860.0440470660417,255000,3318.9871695011584
167,1020c8f00-1.jpg,1020c8f00,121244.0,554.7345048242237,118000,540.7829004446279,124488,568.6861092038193,242488,1109.4690096484474
168,77322d6cb-9.jpg,77322d6cb,173440.0,574.3038542835833,172800,193.9808206331648,180480,1517.8486871913583,2081280,6891.646251402999
169,36f3f7027-1.jpg,36f3f7027,199680.0,177.27433009943744,172800,61.64189609040102,307200,370.2092006489965,998400,886.3716504971871
171,8f15fc3d8-4.jpg,8f15fc3d8,113418.18181818182,167.31551358012277,106800,46.10562694726745,144400,897.3166287491761,1247600,1840.4706493813505
172,9d20353ed-4.jpg,9d20353ed,253440.0,2981.6872304323147,172800,1961.8174835934,307200,4314.353902172817,1267200,14908.436152161574
173,a845ba4d6-4.jpg,a845ba4d6,106400.0,64.04944759276157,106400,59.57781932804286,106400,68.61457705698103,425600,256.19779037104627
174,6c3a05812-1.jpg,6c3a05812,119600.0,148.6200416381668,119600,148.6200416381668,119600,148.6200416381668,119600,148.6200416381668
175,37fdaf339-3.jpg,37fdaf339,195146.5,860.1279635121651,129600,340.66700150891637,307200,1588.8858647049788,1170879,5160.767781072991
176,76b67f389-1.jpg,76b67f389,170760.0,275.2174131314231,164640,252.08235253018776,172800,310.9477399390878,683040,1100.8696525256923
177,a01a10c4b-6.jpg,a01a10c4b,305920.0,1539.8683553253284,305920,446.6226260009847,305920,2874.172239500604,3365120,16938.55190857861
178,b48460ef7-3.jpg,b48460ef7,125760.0,745.3936474971655,110400,418.2670160818063,145600,1395.1015869647392,628800,3726.9682374858276
179,53964c5d0-10.jpg,53964c5d0,255380.86956521738,3290.597587519167,172800,100.74344173930486,307200,15859.72007799757,5873760,75683.74451294084
180,59309ddf6-2.jpg,59309ddf6,140000.0,2273.026387033053,120000,114.00619445770833,160000,4432.046579608398,280000,4546.052774066106
181,a1e153676-3.jpg,a1e153676,120000.0,1349.193605873236,120000,192.28598707993058,120000,2837.520367366389,600000,6745.96802936618
182,4813a0d67-2.jpg,4813a0d67,307200.0,5359.688056554005,307200,4720.361319680745,307200,5999.014793427265,614400,10719.37611310801
183,71edb3344-1.jpg,71edb3344,139200.0,1242.5505368245847,120000,422.15473649209105,172800,2688.2801552193755,835200,7455.303220947509
184,a243c61c6-24.jpg,a243c61c6,118722.33333333333,1180.7392918922926,67200,70.86265099826389,155600,6291.547580338264,2849336,28337.743005415025
185,b0eeaf438-6.jpg,b0eeaf438,374613.3333333333,1643.0644114532379,199680,1018.5455574355415,409600,1910.5998854366294,2247680,9858.386468719427
186,75fa09239-1.jpg,75fa09239,90000.0,928.9449758989505,90000,797.4833991702469,90000,1060.406552627654,180000,1857.889951797901
187,5606b4630-2.jpg,5606b4630,409600.0,774.2974399408308,409600,750.1623215381562,409600,798.4325583435055,819200,1548.5948798816617
188,7d3448f9e-1.jpg,7d3448f9e,120000.0,294.05547354416655,120000,294.05547354416655,120000,294.05547354416655,120000,294.05547354416655
189,fde58f7fa-15.jpg,fde58f7fa,120000.0,148.18876597328241,120000,56.35188756326388,120000,282.3321726165972,3600000,4445.662979198472
190,1238ed024-10.jpg,1238ed024,155054.54545454544,550.6885396672161,129600,76.99116803745619,409600,947.3176662465706,1705600,6057.573936339378
191,b5b9449db-1.jpg,b5b9449db,107000.0,802.4235345570007,67500,102.4275048788889,160000,1579.099508266597,535000,4012.117672785004
192,37bbc6060-1.jpg,37bbc6060,107200.0,431.1577848742238,107200,116.53953629845178,107200,649.0734109068696,428800,1724.6311394968952
193,fb9d3b9ef-7.jpg,fb9d3b9ef,181823.7142857143,594.7579420112625,97600,126.0935751680662,277326,1276.0946576925437,1272766,4163.305594078837
194,8e0c995a9-4.jpg,8e0c995a9,129600.0,85.98634263019048,129600,60.091072420779525,129600,114.01451915771223,518400,343.9453705207619
195,61e477c0a-10.jpg,61e477c0a,90000.0,361.93394612742196,90000,123.56482191358025,90000,782.9751514266667,1530000,6152.8770841661735
196,93ea39e5f-1.jpg,93ea39e5f,117173.0,878.1486636262524,19912,458.81851109405164,190080,1600.9705207709562,703038,5268.891981757514
197,4a91d273b-1.jpg,4a91d273b,196800.0,303.78299008473067,129600,50.21482902242402,230400,645.9049541866117,590400,911.348970254192
198,74b7d275a-2.jpg,74b7d275a,119600.0,3671.430490466654,119600,3230.7560000556477,119600,4112.104980877661,239200,7342.860980933308
199,b62618f55-3.jpg,b62618f55,172800.0,518.9364607516484,172800,152.95630067592458,172800,901.9315393384561,691200,2075.7458430065935
